,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
324,g461,183,[183],183,0,-4,11
16,g186,400,[400 190 112 100  98  90],1390,990,-4,4
601,g604,69,[69],69,0,-4,4
2,g193,400,[400 209 111 108 101  80],1409,1009,-4,3
13,g171,400,[400 194 110 103  96  91],1394,994,-4,3
24,g223,400,[400 314 112 104  98],1028,628,-4,3
36,g220,400,[400 303 105 102  96],1006,606,-4,3
44,g221,400,[400 297 104 101  92],994,594,-4,3
380,g235,139,[139  21],299,160,-4,3
508,g323,97,[97 62 57 13],229,132,-4,3
509,g354,97,[97 46 37  2],182,85,-4,3
519,g367,92,[92 31  4],127,35,-4,3
567,g349,76,[76 13],89,13,-4,3
675,g681,55,[55],55,0,-4,3
697,g320,51,[51  2],53,2,-4,3
740,g318,45,[45 22 11],78,33,-4,3
276,g227,211,[211],211,0,-4,2
278,g224,210,[210],210,0,-4,2
308,g222,197,[197],197,0,-4,2
321,g451,185,[185],185,0,-4,2
328,g196,180,[180],180,0,-4,2
520,g335,91,[91 27 17],135,44,-4,2
544,g273,83,[83 15 14],112,29,-4,2
545,g255,82,[82  9],173,91,-4,2
639,g348,59,[59 31 16  5],111,52,-4,2
656,g440,58,[58 13],129,71,-4,2
661,g635,57,[57 45 18 14 13],147,90,-4,2
707,g423,50,[50 31 19  7],107,57,-4,2
709,g415,50,[50 23  4],77,27,-4,2
742,g316,44,[44 18 11  4],77,33,-4,2
799,g409,29,[29],29,0,-4,2
10,g384,400,[400 199 112 101 100  87],1399,999,-4,1
15,g397,400,[400 193 116  97  96  91],1393,993,-4,1
429,g650,111,[111  83  29  25],277,166,-4,1
432,g649,111,[111  76  35  24  17],263,152,-4,1
434,g737,111,[111  75  35  24  16],261,150,-4,1
437,g743,111,[111  72  29  23  20],255,144,-4,1
521,g360,91,[91 19  8],118,27,-4,1
525,g254,88,[88 14],190,102,-4,1
555,g773,78,[78 29 12],197,119,-4,1
577,g671,73,[73 31 22],199,126,-4,1
582,g723,72,[72 43 15  1],131,59,-4,1
598,g645,69,[69 44 20],133,64,-4,1
604,g777,68,[68 24 16],108,40,-4,1
615,g675,65,[65 31  9],105,40,-4,1
616,g672,65,[65 21  8],94,29,-4,1
620,g674,64,[64 21 13],162,98,-4,1
621,g637,64,[64 12],140,76,-4,1
626,g774,63,[63 29 17],109,46,-4,1
628,g614,63,[63 16 11],90,27,-4,1
632,g253,62,[62 28 11  7],108,46,-4,1
636,g776,61,[61 24  8],154,93,-4,1
637,g715,61,[61 22  1],84,23,-4,1
638,g445,59,[59 38 19 13  6],135,76,-4,1
658,g714,58,[58 13],71,13,-4,1
669,g334,56,[56 23 11],90,34,-4,1
670,g692,56,[56 15 10],81,25,-4,1
673,g366,55,[55 24 13],92,37,-4,1
682,g706,52,[52 40 15 13 12],132,80,-4,1
693,g421,51,[51 38 18 10],127,76,-4,1
694,g413,51,[51 32 14 10  8],115,64,-4,1
723,g428,48,[48 32 16  9  7],112,64,-4,1
753,g438,42,[42 33 14 11  8],108,66,-4,1
764,g627,41,[41 34 12 10],109,68,-4,1
780,g613,37,[37 14],88,51,-4,1
792,g691,33,[33 10],76,43,-4,1
803,g638,23,[23  1],24,1,-4,1
563,g252,77,[77 13],90,13,-5,5
435,g663,111,[111  74  31  23  20],259,148,-5,4
436,g755,111,[111  74  29  25  20],259,148,-5,4
430,g670,111,[111  80  34  26  20],271,160,-5,3
433,g766,111,[111  76  33  24  19],263,152,-5,3
440,g771,111,[111  52  34],197,86,-5,3
513,g412,95,[95 28 11  5],139,44,-5,3
532,g437,87,[87 26 10],123,36,-5,3
597,g317,69,[69 38 20 19 17 13],245,176,-5,3
655,g350,58,[58 10  3],129,71,-5,3
605,g772,68,[68],68,0,-5,2
619,g652,65,[65],65,0,-5,2
642,g444,59,[59 13],72,13,-5,2
644,g636,59,[59],59,0,-5,2
652,g612,58,[58 44 18 14 12],146,88,-5,2
674,g673,55,[55],55,0,-5,2
690,g420,52,[52 19  2],73,21,-5,2
710,g427,50,[50  9],59,9,-5,2
713,g713,49,[49 38 14 13 11],125,76,-5,2
731,g690,47,[47 32 12  8],111,64,-5,2
737,g775,47,[47],47,0,-5,2
441,g736,111,[111  48  31],190,79,-5,1
444,g742,111,[111  44  31],186,75,-5,1
446,g731,111,[111  39  28],178,67,-5,1
535,g353,86,[86 25  3],114,28,-5,1
654,g351,58,[58 13  2],131,73,-5,1
663,g634,57,[57 41 15 11],139,82,-5,1
684,g705,52,[52 38 16 11],128,76,-5,1
703,g722,50,[50 36 13 10],122,72,-5,1
748,g322,43,[43  2],45,2,-5,1
751,g644,42,[42 36 13 12 11],114,72,-5,1
765,g626,41,[41 31 14  9  8],103,62,-5,1
773,g716,41,[41],41,0,-5,1
785,g321,35,[35  3],38,3,-5,1
786,g319,35,[35  1],36,1,-5,1
424,g664,111,[111  57  29  28  25],390,279,-6,1
442,g657,111,[111  44  31],186,75,-6,1
443,g662,111,[111  41  34],186,75,-6,1
445,g754,111,[111  40  28],179,68,-6,1
447,g760,111,[111  40  24],175,64,-6,1
448,g765,111,[111  39  24],174,63,-6,1
449,g749,111,[111  36  20],167,56,-6,1
450,g669,111,[111  31  18],160,49,-6,1
531,g728,87,[87 41 14 10],152,65,-6,1
543,g739,83,[83 35 11  7],136,53,-6,1
546,g733,82,[82 25 10  6],123,41,-6,1
549,g768,81,[81 31 19 11],142,61,-6,1
585,g730,72,[72 24 10],106,34,-6,1
591,g729,70,[70 24  6],170,100,-6,1
603,g734,68,[68 24  5],165,97,-6,1
609,g741,67,[67 21  6],94,27,-6,1
613,g769,65,[65 24 15],169,104,-6,1
614,g740,65,[65 21  4],155,90,-6,1
627,g735,63,[63 24  4],91,28,-6,1
641,g770,59,[59 24  9],92,33,-6,1
648,g611,58,[58 45 18 17 10],148,90,-6,1
662,g633,57,[57 43 21 12 10],143,86,-6,1
671,g411,56,[56  7],63,7,-6,1
681,g704,52,[52 40 17 13 10],132,80,-6,1
702,g721,50,[50 39 22 12  5],128,78,-6,1
711,g712,49,[49 39 18 14  7],127,78,-6,1
728,g689,47,[47 38 15 12 11],123,76,-6,1
758,g643,42,[42 29 12  9  8],100,58,-6,1
768,g625,41,[41 25 14  7  4],91,50,-6,1
788,g352,34,[34 11],79,45,-6,1
506,g629,99,[99],99,0,-7,2
538,g659,85,[85 33 20 15],153,68,-7,1
539,g654,85,[85 31 20 11],147,62,-7,1
550,g762,81,[81 33 13  8],135,54,-7,1
553,g668,80,[80 31 12],123,43,-7,1
557,g666,78,[78 39 20 12],149,71,-7,1
560,g751,77,[77 33 16 15],141,64,-7,1
564,g757,76,[76 36 18 10],140,64,-7,1
569,g748,75,[75 31 12],118,43,-7,1
574,g746,74,[74 35 13 12],134,60,-7,1
578,g667,73,[73 31 19],196,123,-7,1
581,g763,72,[72 29  7],180,108,-7,1
584,g764,72,[72 29  7],108,36,-7,1
588,g759,71,[71 31 19],121,50,-7,1
589,g753,71,[71 27  6],104,33,-7,1
590,g747,70,[70 31 19],190,120,-7,1
593,g661,70,[70 23 14],107,37,-7,1
602,g758,68,[68 31 12],179,111,-7,1
606,g655,67,[67 24 13],171,104,-7,1
607,g656,67,[67 24 11],102,35,-7,1
635,g752,61,[61 27 21],170,109,-7,1
647,g610,58,[58 46 23 15  8],150,92,-7,1
649,g660,58,[58 23  9],148,90,-7,1
664,g632,57,[57 36 20 14  2],129,72,-7,1
685,g703,52,[52 36 14 11],124,72,-7,1
695,g727,51,[51  6],108,57,-7,1
705,g720,50,[50 35 19 10  6],120,70,-7,1
708,g738,50,[50  5],105,55,-7,1
714,g711,49,[49 35 20  8  7],119,70,-7,1
729,g688,47,[47 36 14 12 10],119,72,-7,1
732,g767,47,[47 15],109,62,-7,1
746,g732,43,[43  5],91,48,-7,1
757,g642,42,[42 30 13  9  8],102,60,-7,1
767,g624,41,[41 28 10  8],97,56,-7,1
651,g609,58,[58 44 20 15  9],146,88,-8,1
665,g631,57,[57 24 12  8  4],105,48,-8,1
686,g702,52,[52 34 18 12  4],120,68,-8,1
701,g719,50,[50 40 15 10],130,80,-8,1
715,g710,49,[49 32 17 11  4],113,64,-8,1
716,g658,49,[49 14],112,63,-8,1
730,g687,47,[47 35 14 11 10],117,70,-8,1
738,g653,46,[46 11],103,57,-8,1
752,g641,42,[42 34 14 11  9],110,68,-8,1
766,g623,41,[41 28 15  8  5],97,56,-8,1
781,g756,37,[37 14],88,51,-8,1
782,g761,37,[37  2],76,39,-8,1
783,g750,36,[36 12],84,48,-8,1
793,g745,32,[32  8],72,40,-8,1
795,g665,30,[30  6],66,36,-8,1
645,g608,58,[58 51 26 17  8],160,102,-9,1
660,g630,57,[57 46 26 12  8],149,92,-9,1
680,g701,52,[52 45 26 10  9],142,90,-9,1
706,g718,50,[50 29 12  9  8],108,58,-9,1
717,g709,49,[49 26 17  5  4],101,52,-9,1
727,g686,47,[47 38 19 15  4],123,76,-9,1
755,g640,42,[42 32 21  9  2],106,64,-9,1
763,g622,41,[41 36 22  8  6],113,72,-9,1
650,g607,58,[58 44 19 14 11],146,88,-10,1
687,g700,52,[52 25 11  8  6],102,50,-10,1
689,g694,52,[52 29],81,29,-10,1
704,g717,50,[50 35 26  7  2],120,70,-10,1
712,g708,49,[49 38 29  5  4],125,76,-10,1
734,g685,47,[47 23 10  8  5],93,46,-10,1
754,g639,42,[42 33 22  8  3],108,66,-10,1
769,g621,41,[41 16  9  5  2],73,32,-10,1
771,g618,41,[41 24],65,24,-10,1
646,g606,58,[58 46 18 17 11],150,92,-11,1
683,g699,52,[52 38 27  6  5],128,76,-11,1
692,g695,52,[52 12],64,12,-11,1
726,g684,47,[47 38 27  6  5],123,76,-11,1
770,g620,41,[41 23  3],67,26,-11,1
772,g619,41,[41 13],54,13,-11,1
802,g693,23,[23 10  5  1],39,16,-11,1
805,g617,17,[17  4  2],40,23,-11,1
512,g605,95,[95 43 34],267,172,-12,2
814,g616,5,[5],5,0,-12,2
817,g615,2,[2],2,0,-12,2
688,g697,52,[52 22 20  6],100,48,-12,1
691,g698,52,[52 16],68,16,-12,1
733,g683,47,[47  7  5],106,59,-12,1
592,g682,70,[70  8],148,78,-13,2
800,g696,26,[26  7  4],63,37,-13,1
