,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
659,g0899,8,[8 5 1],14,6,-2,23
698,g0630,6,[6 2],8,2,-2,23
700,g0114,5,[5 1],11,6,-2,23
704,g0100,5,[5 4 1],10,5,-2,23
725,g0044,5,[5 3],8,3,-2,23
738,g0072,4,[4 3 2],9,5,-2,23
772,g0226,4,[4 3],7,3,-2,23
792,g0086,3,[3 1],7,4,-2,23
795,g0622,3,[3 2],7,4,-2,23
796,g0030,3,[3 1],6,3,-2,23
797,g0058,3,[3],6,3,-2,23
799,g0212,3,[3 2 1],6,3,-2,23
820,g0128,3,[3 2],5,2,-2,23
821,g0170,3,[3 1],5,2,-2,23
823,g0240,3,[3 2],5,2,-2,23
841,g0156,3,[3 1],4,1,-2,23
844,g0198,2,[2 1],5,3,-2,23
863,g0142,2,[2 1],3,1,-2,23
878,g0016,1,[1],2,1,-2,23
318,g0008,44,[44 28  7  2],81,37,-2,22
332,g0348,42,[42 27  2  1],72,30,-2,22
353,g0724,40,[40 26  3  2],71,31,-2,22
354,g0431,40,[40 23  4  2],69,29,-2,22
366,g0266,39,[39 27  5  3],74,35,-2,22
367,g0481,39,[39 24  6  4],73,34,-2,22
378,g0444,38,[38 29  9  1],77,39,-2,22
379,g0439,38,[38 23  8  2],71,33,-2,22
380,g0542,38,[38 25  6  2],71,33,-2,22
381,g0070,38,[38 26  4  2],70,32,-2,22
382,g0423,38,[38 27  5],70,32,-2,22
392,g0537,37,[37 29  7  2],75,38,-2,22
393,g0625,37,[37 31  6  1],75,38,-2,22
394,g0420,37,[37 28  8  1],74,37,-2,22
395,g0396,37,[37 32  4],73,36,-2,22
396,g0582,37,[37 27  3  1],68,31,-2,22
397,g0196,37,[37 22  4  1],64,27,-2,22
398,g0412,37,[37 19  4  1],61,24,-2,22
399,g0238,37,[37 17  4  2],60,23,-2,22
407,g0168,36,[36 28 10  2],76,40,-2,22
408,g0098,36,[36 29  5  2],72,36,-2,22
409,g0436,36,[36 24  5  1],66,30,-2,22
410,g0078,36,[36 25  3  1],65,29,-2,22
411,g0274,36,[36 22  5  2],65,29,-2,22
412,g0327,36,[36 23  5  1],65,29,-2,22
413,g0473,36,[36 21  5  2],64,28,-2,22
414,g0628,36,[36 21  6  1],64,28,-2,22
415,g0489,36,[36 22  5],63,27,-2,22
416,g0154,36,[36 21  3  2],62,26,-2,22
417,g0380,36,[36 21  3  2],62,26,-2,22
430,g0246,35,[35 26  8  3],72,37,-2,22
431,g0064,35,[35 28  5  1],69,34,-2,22
432,g0561,35,[35 28  5  1],69,34,-2,22
433,g0577,35,[35 26  6  2],69,34,-2,22
434,g0162,35,[35 23  4],66,31,-2,22
435,g0324,35,[35 24  5  1],65,30,-2,22
436,g0190,35,[35 22  3  2],62,27,-2,22
437,g0407,35,[35 22  3  2],62,27,-2,22
438,g0593,35,[35 21  2],60,25,-2,22
439,g0335,35,[35 21  2  1],59,24,-2,22
440,g0606,35,[35 18  4  2],59,24,-2,22
452,g0497,34,[34 26  7],67,33,-2,22
453,g0112,34,[34 25  7],66,32,-2,22
454,g0148,34,[34 25  7],66,32,-2,22
455,g0260,34,[34 25  4  3],66,32,-2,22
456,g0636,34,[34 24  6  2],66,32,-2,22
457,g0288,34,[34 23  7  1],65,31,-2,22
458,g0391,34,[34 25  3],62,28,-2,22
459,g0494,34,[34 17  7  1],59,25,-2,22
460,g0300,34,[34 20  1],55,21,-2,22
474,g0351,33,[33 25  8  1],67,34,-2,22
475,g0399,33,[33 23  8  1],65,32,-2,22
476,g0232,33,[33 24  4  1],62,29,-2,22
477,g0452,33,[33 23  5  1],62,29,-2,22
478,g0092,33,[33 21  5  2],61,28,-2,22
479,g0316,33,[33 23  5],61,28,-2,22
480,g0518,33,[33 23  3  2],61,28,-2,22
481,g0553,33,[33 22  5  1],61,28,-2,22
482,g0134,33,[33 21  4  2],60,27,-2,22
483,g0303,33,[33 19  4],60,27,-2,22
484,g0463,33,[33 21  4  2],60,27,-2,22
485,g0534,33,[33 20  4  1],58,25,-2,22
499,g0084,32,[32 25  6],63,31,-2,22
500,g0319,32,[32 21  5  3],61,29,-2,22
501,g0364,32,[32 22  6  1],61,29,-2,22
502,g0308,32,[32 23  3  2],60,28,-2,22
503,g0375,32,[32 22  4  2],60,28,-2,22
504,g0505,32,[32 23  2],59,27,-2,22
505,g0340,32,[32 24  2],58,26,-2,22
506,g0566,32,[32 18  5  2],57,25,-2,22
507,g0182,32,[32 19  3  1],55,23,-2,22
508,g0140,32,[32 20  2],54,22,-2,22
509,g0609,32,[32 19  3],54,22,-2,22
522,g0545,31,[31 24  5  1],61,30,-2,22
523,g0550,31,[31 25  4],60,29,-2,22
524,g0359,31,[31 23  3  2],59,28,-2,22
525,g0293,31,[31 18  4  1],54,23,-2,22
526,g0332,31,[31 15  3],52,21,-2,22
527,g0356,31,[31 16  2],49,18,-2,22
528,g0415,31,[31 15  2],48,17,-2,22
543,g0367,30,[30 22  4  1],57,27,-2,22
544,g0056,30,[30 20  4  2],56,26,-2,22
545,g0014,30,[30 20  4  1],55,25,-2,22
546,g0176,30,[30 19  4  2],55,25,-2,22
547,g0529,30,[30 21  3  1],55,25,-2,22
548,g0120,30,[30 19  3  2],54,24,-2,22
554,g0028,29,[29 21  5],55,26,-2,22
555,g0510,29,[29 22  4],55,26,-2,22
556,g0526,29,[29 23  1],54,25,-2,22
557,g0558,29,[29 21  4],54,25,-2,22
562,g0050,28,[28 20  5  1],54,26,-2,22
563,g0106,28,[28 19  3  2],52,24,-2,22
564,g0210,28,[28 16  7  1],52,24,-2,22
565,g0372,28,[28 19  5],52,24,-2,22
566,g0478,28,[28 18  3  2],51,23,-2,22
567,g0633,28,[28 16  4  3],51,23,-2,22
568,g0280,28,[28 15  3],49,21,-2,22
569,g0126,28,[28 17  2  1],48,20,-2,22
579,g0812,27,[27 23  5],55,28,-2,22
580,g0042,27,[27 21  6],54,27,-2,22
581,g0218,27,[27 17  2],46,19,-2,22
582,g0590,27,[27 15  3  1],46,19,-2,22
583,g0388,27,[27 16  1],44,17,-2,22
589,g0252,26,[26 21  3  1],51,25,-2,22
590,g0343,26,[26 18  4  3],51,25,-2,22
591,g0486,26,[26 19  4  1],50,24,-2,22
592,g0502,26,[26 17  5  2],50,24,-2,22
593,g0513,26,[26 18  2  1],47,21,-2,22
594,g0598,26,[26 16  4],46,20,-2,22
595,g0569,26,[26 16  2  1],45,19,-2,22
596,g0447,26,[26 15  1],43,17,-2,22
597,g0614,26,[26 11  4  2],43,17,-2,22
606,g0470,25,[25 22  5],52,27,-2,22
608,g0224,25,[25 21  3  1],50,25,-2,22
609,g0574,25,[25 19  4  2],50,25,-2,22
614,g0455,24,[24 18  3  2],47,23,-2,22
615,g0311,24,[24 15  6  1],46,22,-2,22
616,g0204,24,[24 15  3  2],44,20,-2,22
617,g0601,24,[24 15  3  2],44,20,-2,22
618,g0521,24,[24 13  4  2],43,19,-2,22
619,g0460,24,[24 14  4],42,18,-2,22
626,g0036,23,[23 18  5],46,23,-2,22
627,g0404,23,[23 18  4  1],46,23,-2,22
628,g0022,23,[23 18  3  1],45,22,-2,22
629,g0383,23,[23 16  2  1],42,19,-2,22
636,g0428,21,[21 14  2  1],38,17,-2,22
637,g0585,21,[21 13  2  1],37,16,-2,22
648,g0301,8,[8 6 2],16,8,-2,22
654,g0377,8,[8 5 2],15,7,-2,22
655,g0445,8,[8 6 1],15,7,-2,22
658,g0381,8,[8 4 2],14,6,-2,22
663,g0499,8,[8 3 1],13,5,-2,22
669,g0261,7,[7 4 1],12,5,-2,22
670,g0317,7,[7 4 1],12,5,-2,22
671,g0471,7,[7 5],12,5,-2,22
675,g0275,6,[6 4 1],12,6,-2,22
676,g0539,6,[6 3 2 1],12,6,-2,22
680,g0437,6,[6 5],11,5,-2,22
681,g0475,6,[6 4 1],11,5,-2,22
682,g0587,6,[6 5],11,5,-2,22
683,g0611,6,[6 5],11,5,-2,22
697,g0491,6,[6 2],8,2,-2,22
699,g0429,5,[5 2],12,7,-2,22
701,g0325,5,[5 1],11,6,-2,22
702,g0409,5,[5 1],11,6,-2,22
703,g0607,5,[5 4 2],11,6,-2,22
705,g0461,5,[5 4 1],10,5,-2,22
706,g0519,5,[5 4 1],10,5,-2,22
717,g0329,5,[5 4],9,4,-2,22
718,g0413,5,[5 3 1],9,4,-2,22
720,g0479,5,[5 4],9,4,-2,22
721,g0579,5,[5 4],9,4,-2,22
722,g0947,5,[5 4],9,4,-2,22
726,g0254,5,[5 2 1],8,3,-2,22
727,g0373,5,[5 3],8,3,-2,22
728,g0487,5,[5 3],8,3,-2,22
729,g0567,5,[5 3],8,3,-2,22
737,g0345,4,[4 2],10,6,-2,22
739,g0268,4,[4 1],9,5,-2,22
740,g0289,4,[4 1],9,5,-2,22
741,g0365,4,[4 1],9,5,-2,22
742,g0453,4,[4 3 1],9,5,-2,22
743,g0563,4,[4 1],9,5,-2,22
744,g0603,4,[4 3 2],9,5,-2,22
746,g0349,4,[4 3 1],8,4,-2,22
747,g0357,4,[4],8,4,-2,22
748,g0397,4,[4],8,4,-2,22
749,g0495,4,[4 3 1],8,4,-2,22
750,g0722,4,[4 3 1],8,4,-2,22
773,g0333,4,[4 3],7,3,-2,22
774,g0353,4,[4 2 1],7,3,-2,22
775,g0361,4,[4 3],7,3,-2,22
776,g0405,4,[4 3],7,3,-2,22
777,g0523,4,[4 3],7,3,-2,22
778,g0527,4,[4 2 1],7,3,-2,22
779,g0559,4,[4 2 1],7,3,-2,22
786,g0305,4,[4 2],6,2,-2,22
787,g0369,4,[4 2],6,2,-2,22
788,g0535,4,[4 1],6,2,-2,22
789,g0543,4,[4 2],6,2,-2,22
790,g0599,4,[4 2],6,2,-2,22
800,g0321,3,[3 2 1],6,3,-2,22
801,g0449,3,[3],6,3,-2,22
802,g0507,3,[3 2 1],6,3,-2,22
803,g0551,3,[3 2 1],6,3,-2,22
804,g0571,3,[3 2 1],6,3,-2,22
805,g0591,3,[3],6,3,-2,22
824,g0309,3,[3 2],5,2,-2,22
825,g0341,3,[3 2],5,2,-2,22
826,g0385,3,[3 1],5,2,-2,22
827,g0389,3,[3 1],5,2,-2,22
828,g0503,3,[3 2],5,2,-2,22
829,g0515,3,[3 1],5,2,-2,22
830,g0575,3,[3 2],5,2,-2,22
831,g0583,3,[3 2],5,2,-2,22
848,g0282,2,[2],4,2,-2,22
849,g0313,2,[2 1],4,2,-2,22
850,g0337,2,[2],4,2,-2,22
851,g0425,2,[2],4,2,-2,22
852,g0433,2,[2],4,2,-2,22
853,g0441,2,[2],4,2,-2,22
854,g0511,2,[2],4,2,-2,22
855,g0555,2,[2],4,2,-2,22
864,g0531,2,[2 1],3,1,-2,22
865,g0810,2,[2 1],3,1,-2,22
880,g0421,1,[1],2,1,-2,22
881,g0483,1,[1],2,1,-2,22
882,g0547,1,[1],2,1,-2,22
883,g0995,1,[1],2,1,-2,22
896,g0595,1,[1],1,0,-2,22
643,g0626,9,[9 6 3],18,9,-2,21
647,g0149,9,[9 4 2],15,6,-2,21
665,g0163,7,[7 5 1],13,6,-2,21
692,g0009,6,[6 2 1],9,3,-2,21
745,g0634,4,[4 3 2],9,5,-2,21
770,g0051,4,[4 3],7,3,-2,21
771,g0219,4,[4 2 1],7,3,-2,21
793,g0205,3,[3 2],7,4,-2,21
794,g0233,3,[3 1],7,4,-2,21
798,g0065,3,[3 2 1],6,3,-2,21
822,g0177,3,[3 1],5,2,-2,21
843,g0135,2,[2 1],5,3,-2,21
846,g0093,2,[2],4,2,-2,21
847,g0107,2,[2],4,2,-2,21
862,g0037,2,[2 1],3,1,-2,21
873,g0191,2,[2],2,0,-2,21
875,g0646,2,[2],2,0,-2,21
879,g0121,1,[1],2,1,-2,21
893,g0023,1,[1],1,0,-2,21
894,g0079,1,[1],1,0,-2,21
897,g0619,1,[1],1,0,-2,20
872,g5591,2,[2 1],3,1,-2,1
885,g1087,1,[1],2,1,-2,1
886,g1179,1,[1],2,1,-2,1
889,g4556,1,[1],2,1,-2,1
890,g5231,1,[1],2,1,-2,1
891,g5636,1,[1],2,1,-2,1
877,g0618,1,[1],3,2,-3,22
874,g0247,2,[2],2,0,-3,21
898,g0650,1,[1],1,0,-3,21
901,g1136,1,[1],1,0,-3,21
899,g0825,1,[1],1,0,-3,20
900,g1044,1,[1],1,0,-3,20
895,g0185,1,[1],1,0,-3,19
611,g0257,25,[25],25,0,-3,5
