,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
25,g0117,400,[400 193 108 101  99  92],1393,993,-4,3
225,g0091,400,[400],400,0,-4,3
232,g0116,400,[400],400,0,-4,3
249,g0767,400,[400],400,0,-4,3
568,g0333,177,[177  98  54  46  40  37],629,452,-4,3
590,g0332,142,[142  96  44  40  30  28],522,380,-4,3
617,g0336,110,[110  78  38  32  25  15],408,298,-4,3
631,g0330,95,[95 60 30 27 22 16],345,250,-4,3
649,g0335,87,[87 50 26 24 19 18],311,224,-4,3
659,g0261,86,[86 22 18  7],133,47,-4,3
660,g0341,85,[85 45 28 23 22 12],300,215,-4,3
680,g0034,84,[84],84,0,-4,3
703,g0064,81,[81],81,0,-4,3
708,g0344,77,[77 36 25 24 18 10],267,190,-4,3
733,g0329,68,[68 42 21 17 13],246,178,-4,3
780,g0340,51,[51 24 17 13 11 10],177,126,-4,3
782,g0259,50,[50 23 16 13 12  9],173,123,-4,3
808,g0245,47,[47 22 15 14 13  5],163,116,-4,3
829,g0343,44,[44 24 18 12  8  6],156,112,-4,3
840,g0352,43,[43 20 14 12 11  6],149,106,-4,3
943,g0252,11,[11  9  8  1],29,18,-4,3
972,g0399,1,[1],2,1,-4,3
975,g0354,1,[1],1,0,-4,3
181,g0056,400,[400  76  67],619,219,-4,2
182,g0045,400,[400  82  69  65],616,216,-4,2
212,g0043,400,[400],400,0,-4,2
214,g0054,400,[400],400,0,-4,2
303,g0131,301,[301  57],358,57,-4,2
324,g0196,288,[288],288,0,-4,2
366,g0748,230,[230  10],470,240,-4,2
432,g0747,209,[209  15   7],231,22,-4,2
573,g0122,157,[157],157,0,-4,2
575,g0164,156,[156],156,0,-4,2
584,g0048,146,[146],146,0,-4,2
585,g0051,146,[146],146,0,-4,2
586,g0055,146,[146],146,0,-4,2
599,g0071,132,[132  30],162,30,-4,2
681,g0030,83,[83  8],91,8,-4,2
699,g0127,82,[82],82,0,-4,2
869,g0741,37,[37 35 28  7],107,70,-4,2
942,g0255,11,[11 10  6  4],31,20,-4,2
968,g0357,1,[1],3,2,-4,2
263,g0174,389,[389  42  30],461,72,-4,1
279,g0132,351,[351 104  21],476,125,-4,1
282,g0204,348,[348 119 104  86],657,309,-4,1
287,g0219,345,[345 112  13],470,125,-4,1
290,g0225,338,[338 128  12],478,140,-4,1
297,g0183,310,[310  55],675,365,-4,1
354,g0727,241,[241  17],258,17,-4,1
357,g0157,239,[239  29],268,29,-4,1
371,g0123,226,[226  36  13],275,49,-4,1
383,g0865,220,[220 161  55  51],542,322,-4,1
389,g0222,220,[220  26],466,246,-4,1
402,g0214,214,[214  19   9],242,28,-4,1
408,g0857,212,[212 167  62  54  51],546,334,-4,1
417,g0900,212,[212 146  52  49  45],504,292,-4,1
429,g0129,210,[210  43  25  10],288,78,-4,1
437,g0985,208,[208 165  57  51],538,330,-4,1
446,g0155,208,[208  86  39  15],348,140,-4,1
455,g0951,207,[207 157  62  49  46],521,314,-4,1
464,g0961,204,[204 149  53  50  46],502,298,-4,1
469,g0216,203,[203  99  44  21],367,164,-4,1
475,g0933,201,[201 159  60  54  45],519,318,-4,1
488,g0916,199,[199 160  60  51  49],519,320,-4,1
500,g0977,196,[196 153  54  52  47],502,306,-4,1
513,g0941,193,[193 145  56  47  42],483,290,-4,1
527,g0995,192,[192 135  55  41  39],462,270,-4,1
532,g0230,192,[192  90  52  29],363,171,-4,1
538,g0841,188,[188 146  58  46  42],480,292,-4,1
540,g0885,188,[188 144  58  45  41],476,288,-4,1
544,g0228,188,[188  47  24  13],460,272,-4,1
563,g0874,180,[180 144  58  45  41],468,288,-4,1
569,g0906,175,[175  57  27],434,259,-4,1
610,g0321,116,[116   8],240,124,-4,1
644,g0542,90,[90 58 48  6  4],206,116,-4,1
645,g0543,90,[90 56 45  8  3],202,112,-4,1
656,g0527,86,[86 63 22 21 20],212,126,-4,1
657,g0526,86,[86 61 22 21 18],208,122,-4,1
667,g0680,84,[84 82 45 34  3],248,164,-4,1
670,g0679,84,[84 77 45 29  3],238,154,-4,1
693,g0664,82,[82 62 21 20],206,124,-4,1
696,g0665,82,[82 58 22 19 17],198,116,-4,1
711,g0649,76,[76 61 24 19 18],198,122,-4,1
713,g0648,76,[76 58 20 19],192,116,-4,1
722,g0511,75,[75 61 25 19 17],197,122,-4,1
723,g0510,75,[75 58 22 21 15],191,116,-4,1
738,g0536,63,[63 26 16],105,42,-4,1
739,g0322,62,[62 24  8  5],99,37,-4,1
741,g0688,61,[61 22 10],93,32,-4,1
742,g0551,61,[61 22  6],89,28,-4,1
747,g0539,59,[59 26 10],95,36,-4,1
748,g0673,59,[59 21 13],93,34,-4,1
749,g0553,58,[58 22 15],153,95,-4,1
756,g0676,57,[57 21  8],86,29,-4,1
757,g0496,57,[57 12 11],80,23,-4,1
758,g0497,57,[57 12  7],76,19,-4,1
761,g0690,55,[55 22 15],147,92,-4,1
762,g0535,55,[55 22  9],86,31,-4,1
764,g0675,54,[54 26 11],145,91,-4,1
765,g0550,54,[54 22  7],137,83,-4,1
769,g0672,53,[53 26 15],147,94,-4,1
771,g0687,53,[53 22  7],135,82,-4,1
775,g0538,53,[53 22 13],88,35,-4,1
776,g0634,53,[53 13  9],75,22,-4,1
777,g0633,53,[53 12  7],72,19,-4,1
781,g0661,51,[51 23  9],83,32,-4,1
783,g0503,50,[50  8  3],111,61,-4,1
784,g0658,50,[50 23 14],87,37,-4,1
785,g0660,50,[50 17  7],74,24,-4,1
797,g0578,49,[49 38 14 10],125,76,-4,1
798,g0579,49,[49 38 14 10],125,76,-4,1
805,g0554,49,[49 22 16],87,38,-4,1
807,g0615,47,[47 26 15 14 11  7],167,120,-4,1
809,g0613,47,[47 21 15 14 12  6],162,115,-4,1
817,g0641,47,[47  4  2],100,53,-4,1
818,g0691,47,[47 22 12],81,34,-4,1
819,g0520,47,[47 20 10],77,30,-4,1
822,g0522,46,[46 14  5],65,19,-4,1
826,g0657,45,[45 17 10],72,27,-4,1
830,g0523,44,[44 20 10],74,30,-4,1
844,g0560,43,[43 37 16 12  9],117,74,-4,1
845,g0559,43,[43 36 16 12  8],115,72,-4,1
847,g0595,43,[43 35 14  7],113,70,-4,1
857,g0596,43,[43 26 12  8  6],95,52,-4,1
862,g0519,40,[40 14  9],63,23,-4,1
874,g0624,36,[36 12  4],52,16,-4,1
876,g0625,35,[35 16 10],61,26,-4,1
879,g0628,30,[30 16  6],52,22,-4,1
880,g0627,30,[30 12  8],50,20,-4,1
881,g0588,30,[30 12  6],48,18,-4,1
883,g0317,29,[29 12  3  2],46,17,-4,1
891,g0592,27,[27  8  3],38,11,-4,1
893,g0591,26,[26 12  6],44,18,-4,1
894,g0589,26,[26  8  5],39,13,-4,1
899,g0606,24,[24  9  4],37,13,-4,1
900,g0605,24,[24  7  3],34,10,-4,1
903,g0574,23,[23  8  5],36,13,-4,1
904,g0608,23,[23  7  4],34,11,-4,1
906,g0571,22,[22  8  3],33,11,-4,1
907,g0572,22,[22  7  3],32,10,-4,1
914,g0575,21,[21  7  4],32,11,-4,1
916,g0609,20,[20  9  5],34,14,-4,1
924,g0209,18,[18  5],41,23,-4,1
928,g0319,16,[16  6],22,6,-4,1
929,g0443,16,[16  2],18,2,-4,1
931,g0506,15,[15  8  5],43,28,-4,1
933,g0193,15,[15  3],18,3,-4,1
934,g0315,14,[14  4  3],35,21,-4,1
935,g0504,14,[14  4  2],20,6,-4,1
936,g0507,14,[14  4  2],20,6,-4,1
937,g0645,13,[13  6  4],23,10,-4,1
939,g0644,12,[12  4  2],30,18,-4,1
940,g0442,12,[12  5  3  1],21,9,-4,1
944,g0642,11,[11  6  2],19,8,-4,1
947,g0314,9,[9 1],10,1,-4,1
951,g0440,6,[6],6,0,-4,1
960,g0310,3,[3],3,0,-4,1
962,g0409,2,[2],4,2,-4,1
964,g0075,2,[2],2,0,-4,1
969,g0406,1,[1],3,2,-4,1
971,g0308,1,[1],2,1,-4,1
978,g0408,1,[1],1,0,-4,1
979,g0411,1,[1],1,0,-4,1
980,g0436,1,[1],1,0,-4,1
981,g0438,1,[1],1,0,-4,1
642,g0549,90,[90 67 27 23 17],224,134,-5,4
673,g0686,84,[84 63 29 21 13],210,126,-5,4
691,g0671,82,[82 68 28 25 15],218,136,-5,4
754,g0502,57,[57 36 28  5  3],129,72,-5,4
774,g0640,53,[53 27 17  7  3],107,54,-5,4
976,g0389,1,[1],1,0,-5,4
605,g0242,124,[124  24  21],169,45,-5,3
641,g0545,90,[90 73 32 22 19],236,146,-5,3
643,g0547,90,[90 63 27 23 13],216,126,-5,3
648,g0241,88,[88 74 25 20 18 11],310,222,-5,3
651,g0533,86,[86 76 27 25 24],238,152,-5,3
654,g0531,86,[86 65 27 22 16],216,130,-5,3
655,g0530,86,[86 64 26 19],214,128,-5,3
664,g0388,84,[84 43 28 27 16 13],295,211,-5,3
671,g0684,84,[84 67 30 24 13],218,134,-5,3
672,g0682,84,[84 65 29 18],214,130,-5,3
674,g0273,84,[84 20 18 11],133,49,-5,3
679,g0282,84,[84 16 10],110,26,-5,3
684,g0391,82,[82 46 30 24 16 12],292,210,-5,3
686,g0397,82,[82 39 28 26 15 13],285,203,-5,3
688,g0394,82,[82 36 32 22 14],282,200,-5,3
690,g0670,82,[82 68 25 22 21],218,136,-5,3
695,g0668,82,[82 60 23 21 16],202,120,-5,3
706,g0353,78,[78 41 27 22 15 14],275,197,-5,3
709,g0356,76,[76 39 25 23 16 12],267,191,-5,3
712,g0655,76,[76 60 25 19 16],196,120,-5,3
715,g0652,76,[76 57 26 17 14],190,114,-5,3
717,g0653,76,[76 52 21 20 11],180,104,-5,3
724,g0517,75,[75 58 25 18 15],191,116,-5,3
727,g0515,75,[75 56 22 18 16],187,112,-5,3
728,g0514,75,[75 55 21 20 14],185,110,-5,3
736,g0247,63,[63 55 18 16 15 14],244,181,-5,3
751,g0499,57,[57 32  9],155,98,-5,3
752,g0501,57,[57 49 23 22  4],155,98,-5,3
763,g0250,54,[54 34 19 13 12 10],196,142,-5,3
766,g0253,53,[53 34 17 15 14  7],193,140,-5,3
767,g0637,53,[53 30 19],155,102,-5,3
772,g0639,53,[53 29 22  4  3],111,58,-5,3
787,g0276,49,[49 31 19 12 10  8],178,129,-5,3
789,g0267,49,[49 27 17 12 11  9],174,125,-5,3
790,g0271,49,[49 25 15 14 10],172,123,-5,3
791,g0286,49,[49 25 15 14 11  9],172,123,-5,3
795,g0264,49,[49 20 17 12  8],167,118,-5,3
796,g0583,49,[49 39 15 14 10],127,78,-5,3
799,g0584,49,[49 38 15 12 11],125,76,-5,3
801,g0586,49,[49 33 12 11 10],115,66,-5,3
810,g0347,47,[47 20 18 11  9],161,114,-5,3
814,g0620,47,[47 33 14 13  6],113,66,-5,3
815,g0619,47,[47 32 14 13  5],111,64,-5,3
816,g0622,47,[47 32 13 12  7],111,64,-5,3
824,g0387,45,[45 27 17 12 10  6],162,117,-5,3
825,g0355,45,[45 22 15 12 11  7],157,112,-5,3
833,g0396,43,[43 25 14 11 10  8],154,111,-5,3
837,g0393,43,[43 22 11 10],151,108,-5,3
839,g0390,43,[43 21 12 11 10],150,107,-5,3
846,g0566,43,[43 35 12 11],113,70,-5,3
849,g0567,43,[43 33 13 11  9],109,66,-5,3
850,g0569,43,[43 30 11 10  9],103,60,-5,3
851,g0603,43,[43 29 11  7],101,58,-5,3
854,g0600,43,[43 28 14 10  4],99,56,-5,3
855,g0601,43,[43 28 13 10  5],99,56,-5,3
583,g0044,146,[146],146,0,-5,2
675,g0268,84,[84 22],128,44,-5,2
677,g0265,84,[84 22 20],126,42,-5,2
678,g0277,84,[84 20 19],123,39,-5,2
730,g0248,75,[75 16 13],104,29,-5,2
734,g0254,64,[64 16 11],91,27,-5,2
740,g0251,62,[62 16 12],90,28,-5,2
786,g0552,50,[50],50,0,-5,2
821,g0532,47,[47],47,0,-5,2
823,g0638,46,[46],46,0,-5,2
827,g0500,45,[45],45,0,-5,2
828,g0674,45,[45],45,0,-5,2
860,g0689,41,[41],41,0,-5,2
864,g0537,39,[39],39,0,-5,2
865,g0669,39,[39],39,0,-5,2
866,g0518,38,[38],38,0,-5,2
867,g0534,38,[38],38,0,-5,2
868,g0656,38,[38],38,0,-5,2
870,g0521,37,[37],37,0,-5,2
871,g0654,37,[37],37,0,-5,2
872,g0659,37,[37],37,0,-5,2
873,g0685,37,[37],37,0,-5,2
875,g0548,36,[36],36,0,-5,2
878,g0516,31,[31],31,0,-5,2
889,g0585,28,[28],28,0,-5,2
890,g0621,28,[28],28,0,-5,2
897,g0623,26,[26],26,0,-5,2
901,g0587,24,[24],24,0,-5,2
902,g0604,24,[24],24,0,-5,2
905,g0573,23,[23],23,0,-5,2
912,g0570,22,[22],22,0,-5,2
913,g0590,22,[22],22,0,-5,2
915,g0568,21,[21],21,0,-5,2
919,g0602,20,[20],20,0,-5,2
920,g0607,20,[20],20,0,-5,2
926,g0626,18,[18],18,0,-5,2
945,g0505,10,[10],10,0,-5,2
948,g0643,9,[9],9,0,-5,2
957,g0349,4,[4],4,0,-5,2
284,g0173,347,[347 102  27],476,129,-5,1
299,g0224,308,[308 113  45  11],477,169,-5,1
301,g0130,303,[303  55],358,55,-5,1
304,g0217,300,[300  88  36  32  19],475,175,-5,1
329,g0202,279,[279  20],299,20,-5,1
384,g0864,220,[220 156  61  49  46],532,312,-5,1
395,g0165,218,[218  42  12],490,272,-5,1
409,g0899,212,[212 162  61  54  47],536,324,-5,1
412,g0856,212,[212 160  57  53  50],532,320,-5,1
442,g0984,208,[208 137  64  37  36],482,274,-5,1
457,g0950,207,[207 136  68  40  28],479,272,-5,1
462,g0960,204,[204 154  57  51  46],512,308,-5,1
477,g0932,201,[201 152  56  49  47],505,304,-5,1
484,g0170,200,[200  94  45  17],356,156,-5,1
490,g0915,199,[199 147  59  45  43],493,294,-5,1
498,g0976,196,[196 159  64  52  43],514,318,-5,1
516,g0940,193,[193 127  59  37  31],447,254,-5,1
525,g0994,192,[192 143  69  43  31],478,286,-5,1
534,g0201,190,[190  97  48  31],366,176,-5,1
539,g0840,188,[188 145  53  47  45],478,290,-5,1
541,g0884,188,[188 142  58  44  40],472,284,-5,1
566,g0873,180,[180 128  59  35  34],436,256,-5,1
606,g0223,121,[121  46  15],182,61,-5,1
882,g0339,30,[30],30,0,-5,1
895,g0351,26,[26],26,0,-5,1
927,g0260,17,[17],17,0,-5,1
965,g0309,2,[2],2,0,-5,1
974,g0441,1,[1],2,1,-5,1
662,g0299,84,[84 47 35 19 18 12],299,215,-6,3
682,g0378,82,[82 47 36 18 17 11],293,211,-6,3
683,g0383,82,[82 46 29 25 17 11],292,210,-6,3
685,g0365,82,[82 45 28 26 17 11],291,209,-6,3
698,g0370,82,[82 12  9],103,21,-6,3
788,g0279,49,[49 28 17 12 11  9],175,126,-6,3
792,g0294,49,[49 23 17 12 10],170,121,-6,3
793,g0298,49,[49 22 16 13 11  9],169,120,-6,3
834,g0368,43,[43 22 11 10],151,108,-6,3
835,g0377,43,[43 22 12 10  9],151,108,-6,3
836,g0382,43,[43 22 11 10],151,108,-6,3
841,g0373,43,[43 20 13 11 10  9],149,106,-6,3
663,g0287,84,[84 43 31 22 19 12],295,211,-6,2
666,g0295,84,[84 35 34 19 16 15],287,203,-6,2
700,g0421,82,[82],82,0,-6,2
704,g0348,80,[80 44 28 22 21  9],284,204,-6,2
319,g0171,290,[290  46],626,336,-6,1
380,g0863,220,[220 205  89  80  36],630,410,-6,1
416,g0855,212,[212 150  70  41  39],512,300,-6,1
419,g0898,212,[212 118 101  10   7],448,236,-6,1
435,g0983,208,[208 191  74  61  56],590,382,-6,1
450,g0949,207,[207 185  77  62  46],577,370,-6,1
465,g0959,204,[204 127  63  38  26],458,254,-6,1
479,g0931,201,[201 139  56  43  40],479,278,-6,1
492,g0914,199,[199 128  61  34  33],455,256,-6,1
503,g0975,196,[196 104  58  31  15],404,208,-6,1
510,g0939,193,[193 170  78  47  45],533,340,-6,1
522,g0993,192,[192 170  75  52  43],532,340,-6,1
547,g0839,188,[188 127  62  34  31],442,254,-6,1
548,g0883,188,[188 109  71  19],406,218,-6,1
560,g0872,180,[180 160  80  49  31],500,320,-6,1
638,g0546,90,[90 47 30 24 23 13],317,227,-6,1
650,g0529,86,[86 48 27 21 11],306,220,-6,1
665,g0683,84,[84 40 30 23 17 14],292,208,-6,1
687,g0667,82,[82 38 27 17 11],284,202,-6,1
710,g0651,76,[76 28 20  8],256,180,-6,1
720,g0513,75,[75 32 28 20 15 12],257,182,-6,1
737,g0281,63,[63 14],140,77,-6,1
794,g0582,49,[49 22 18 11  9],169,120,-6,1
811,g0618,47,[47 19 18 10  8],159,112,-6,1
838,g0599,43,[43 22 14 12 10  7],151,108,-6,1
842,g0563,43,[43 19 13 11  8],148,105,-6,1
843,g0565,43,[43 16 14 13  9  7],145,102,-6,1
884,g0240,29,[29],29,0,-6,1
885,g0285,29,[29],29,0,-6,1
892,g0346,27,[27],27,0,-6,1
918,g0270,20,[20],20,0,-6,1
921,g0636,20,[20],20,0,-6,1
930,g0272,16,[16],16,0,-6,1
689,g0374,82,[82 34 33 21 15 13],280,198,-7,2
391,g0862,220,[220  71  44  20   7],362,142,-7,1
405,g0897,212,[212 208 177  18  13],628,416,-7,1
407,g0854,212,[212 182  89  50  43],576,364,-7,1
443,g0982,208,[208 107  56  29  22],422,214,-7,1
459,g0948,207,[207 118  59  34  25],443,236,-7,1
461,g0958,204,[204 173  71  58  44],550,346,-7,1
473,g0930,201,[201 172  69  54  49],545,344,-7,1
486,g0913,199,[199 174  77  55  42],547,348,-7,1
497,g0974,196,[196 177  88  54  35],550,354,-7,1
517,g0938,193,[193  94  54  24  16],381,188,-7,1
531,g0992,192,[192  94  44  29  21],380,188,-7,1
535,g0882,188,[188 173 129  23  21],534,346,-7,1
536,g0838,188,[188 165  77  46  42],518,330,-7,1
561,g0871,180,[180 158 107  46   5],496,316,-7,1
760,g0369,56,[56 17],129,73,-7,1
886,g0293,29,[29],29,0,-7,1
887,g0581,29,[29],29,0,-7,1
888,g0617,29,[29],29,0,-7,1
896,g0598,26,[26],26,0,-7,1
909,g0372,22,[22],22,0,-7,1
910,g0562,22,[22],22,0,-7,1
911,g0564,22,[22],22,0,-7,1
381,g0861,220,[220 188 161  23   4],596,376,-8,1
420,g0853,212,[212 114  41  40  33],440,228,-8,1
421,g0890,212,[212 168],380,168,-8,1
422,g0847,212,[212 112],324,112,-8,1
424,g0896,212,[212  37  15  11],286,74,-8,1
438,g0981,208,[208 157 106  39  12],522,314,-8,1
454,g0947,207,[207 159 109  39  11],525,318,-8,1
466,g0957,204,[204 119  44  40  35],442,238,-8,1
474,g0929,201,[201 164  86  42  36],529,328,-8,1
481,g0923,201,[201  90],291,90,-8,1
493,g0912,199,[199 113  43  37  33],425,226,-8,1
504,g0973,196,[196  99  45  36  18],394,198,-8,1
505,g0966,196,[196  99],295,99,-8,1
511,g0937,193,[193 156 116  29  11],505,312,-8,1
524,g0991,192,[192 155 111  31  13],502,310,-8,1
549,g0837,188,[188 105  38  36  31],398,210,-8,1
550,g0881,188,[188  53  21  17  15],294,106,-8,1
562,g0870,180,[180 154 127  23   4],488,308,-8,1
406,g0895,212,[212 193 174  12   7],598,386,-9,1
411,g0852,212,[212 160 108  30  22],532,320,-9,1
425,g0891,212,[212  57],269,57,-9,1
426,g0848,212,[212  51],263,51,-9,1
467,g0956,204,[204 104  73  20  11],412,208,-9,1
472,g0928,201,[201 186  93  64  29],573,372,-9,1
480,g0924,201,[201 107  53  20],381,180,-9,1
489,g0911,199,[199 151  95  34  22],501,302,-9,1
502,g0972,196,[196 127 106  12   9],450,254,-9,1
508,g0968,196,[196  58],254,58,-9,1
537,g0880,188,[188 160 138  12  10],508,320,-9,1
546,g0836,188,[188 132  87  27  18],452,264,-9,1
616,g0922,111,[111  44  19   9],183,72,-9,1
626,g0846,100,[100  53  18   4],175,75,-9,1
629,g0965,97,[97 40 13 10],160,63,-9,1
831,g0889,44,[44 15  7  3],69,25,-9,1
418,g0893,212,[212 140 115  29],496,284,-10,1
423,g0850,212,[212 111],323,111,-10,1
427,g0851,212,[212  47],259,47,-10,1
428,g0894,212,[212  14],226,14,-10,1
482,g0926,201,[201  86],287,86,-10,1
483,g0927,201,[201  62],263,62,-10,1
506,g0970,196,[196  93],289,93,-10,1
507,g0971,196,[196  66  21],283,87,-10,1
607,g0967,121,[121   8],129,8,-10,1
611,g0925,115,[115  34   8],272,157,-11,1
623,g0969,103,[103  30   2],238,135,-11,1
625,g0849,101,[101  47  14],263,162,-11,1
744,g0892,60,[60 14  6],140,80,-11,1
