,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
1311,g0521,232,[232  44  24],300,68,-7,4
1362,g0155,214,[214  43  10],267,53,-7,4
1435,g0096,189,[189  45  11],245,56,-7,4
1442,g1428,187,[187 104  55  40  13],399,212,-7,4
1462,g1268,182,[182 107  59  19   6],373,191,-7,4
1547,g0050,159,[159  33   7],199,40,-7,4
1764,g1426,94,[94 40 25 13 10],182,88,-7,4
1826,g1266,76,[76 19 13 11  9],128,52,-7,4
196,g0771,400,[400 259 160  56  43],918,518,-7,3
197,g1084,400,[400 259 159  53  47],918,518,-7,3
367,g1419,400,[400 101],901,501,-7,3
400,g0045,400,[400  98],898,498,-7,3
485,g0510,400,[400 245 149  48],890,490,-7,3
491,g0921,400,[400 245 149  49  47],890,490,-7,3
536,g0301,400,[400 242 158  46  38],884,484,-7,3
559,g0634,400,[400 239 151  48  40],878,478,-7,3
591,g0399,400,[400 233 142  53  38],866,466,-7,3
619,g0216,400,[400 219 131  51  37],838,438,-7,3
633,g0144,400,[400 209 135  39  35],818,418,-7,3
644,g0085,400,[400 200 136  35  29],800,400,-7,3
653,g0044,400,[400 185 155  16  14],770,370,-7,3
957,g0022,370,[370  84  75  72],601,231,-7,3
1001,g0047,284,[284   5],289,5,-7,3
1022,g0088,274,[274  31],305,31,-7,3
1040,g0147,266,[266  27],293,27,-7,3
1068,g0219,260,[260  33],293,33,-7,3
1106,g0637,255,[255  33],288,33,-7,3
1118,g0513,253,[253  22],275,22,-7,3
1138,g0304,251,[251  20],271,20,-7,3
1179,g1429,245,[245  42  29],316,71,-7,3
1182,g1087,245,[245  27],272,27,-7,3
1214,g0774,243,[243  20],263,20,-7,3
1226,g0924,242,[242  23],265,23,-7,3
1292,g0402,234,[234  30],264,30,-7,3
1702,g1436,117,[117],117,0,-7,3
1786,g1276,84,[84],84,0,-7,3
179,g1865,400,[400 262 165  58  39],924,524,-7,2
192,g1809,400,[400 260 157  52  51],920,520,-7,2
202,g1679,400,[400 118],918,518,-7,2
224,g1746,400,[400 257 165  53  39],914,514,-7,2
225,g1747,400,[400 114],914,514,-7,2
244,g1576,400,[400 256 156  51  49],912,512,-7,2
252,g1917,400,[400 111],911,511,-7,2
268,g2032,400,[400 110],910,510,-7,2
292,g2059,400,[400 107],907,507,-7,2
318,g1418,400,[400 252 154  52  46],904,504,-7,2
329,g2000,400,[400 104],904,504,-7,2
387,g1678,400,[400 250 160  57  33],900,500,-7,2
466,g1961,400,[400  94],894,494,-7,2
482,g1577,400,[400  92],892,492,-7,2
497,g1866,400,[400  90],890,490,-7,2
505,g1810,400,[400  89],889,489,-7,2
521,g1916,400,[400 244 156  55  33],888,488,-7,2
530,g1247,400,[400 243 151  51  41],886,486,-7,2
618,g1999,400,[400 221 130  63  28],842,442,-7,2
621,g1960,400,[400 216 137  43  36],832,432,-7,2
664,g2031,400,[400 167 115  30  22],734,334,-7,2
735,g2058,400,[400 107  62  27  18],614,214,-7,2
892,g1257,400,[400 141],541,141,-7,2
1192,g1587,244,[244  38  27],309,65,-7,2
1198,g1421,244,[244  24],268,24,-7,2
1929,g0941,55,[55 26  5],141,86,-7,2
1971,g0419,49,[49 22  2],122,73,-7,2
1972,g0530,49,[49 20  2],120,71,-7,2
1984,g0654,48,[48 20  1],117,69,-7,2
1997,g1104,47,[47 28  4],126,79,-7,2
1998,g0321,47,[47 23  1],118,71,-7,2
2002,g0653,47,[47 20  3],70,23,-7,2
2011,g0940,46,[46 26  3],75,29,-7,2
2027,g1103,44,[44 28  4],76,32,-7,2
2032,g0320,43,[43 23  6],72,29,-7,2
2044,g0164,40,[40 19  4],103,63,-7,2
2056,g0529,39,[39 20  4],63,24,-7,2
2060,g0791,38,[38 17],93,55,-7,2
2061,g0236,38,[38 14  2],92,54,-7,2
2070,g0235,37,[37 14  4],55,18,-7,2
2078,g0418,35,[35 22  3],60,25,-7,2
2082,g0790,34,[34 17  6],57,23,-7,2
2090,g0163,33,[33 19],52,19,-7,2
2104,g0059,28,[28  9  1],66,38,-7,2
2106,g0058,28,[28  9  1],38,10,-7,2
2108,g0105,27,[27 14  2],70,43,-7,2
2113,g0104,26,[26 14  3],43,17,-7,2
960,g2081,338,[338   5],343,5,-7,1
983,g2061,293,[293  17],310,17,-7,1
1013,g2002,278,[278  31],309,31,-7,1
1017,g2034,277,[277  20],297,20,-7,1
1057,g1920,262,[262  25],287,25,-7,1
1072,g1869,260,[260  27],287,27,-7,1
1085,g1963,257,[257  29],286,29,-7,1
1087,g1813,257,[257  25],282,25,-7,1
1096,g1682,256,[256  20],276,20,-7,1
1122,g1868,252,[252  29],281,29,-7,1
1144,g1750,250,[250  15],265,15,-7,1
1170,g1579,246,[246  27],273,27,-7,1
1196,g1919,244,[244  26],270,26,-7,1
1197,g1964,244,[244  26],270,26,-7,1
1199,g1681,244,[244  23],267,23,-7,1
1277,g1812,237,[237  21],258,21,-7,1
1319,g1749,229,[229  15],244,15,-7,1
1342,g2035,221,[221  33],254,33,-7,1
1355,g2003,216,[216  23],239,23,-7,1
1515,g2062,167,[167  17],184,17,-7,1
1595,g1598,148,[148  94  18],260,112,-7,1
1600,g0943,146,[146 106  14],266,120,-7,1
1604,g1440,144,[144  98  21],263,119,-7,1
1613,g0421,142,[142 113  24],279,137,-7,1
1629,g0793,138,[138 105  20],263,125,-7,1
1635,g0532,136,[136 102  18],256,120,-7,1
1645,g0238,134,[134 102  16],252,118,-7,1
1646,g1106,134,[134  99  16],249,115,-7,1
1663,g0656,130,[130  99  11],240,110,-7,1
1667,g0323,129,[129  98  17],244,115,-7,1
1668,g0166,129,[129  95   6],230,101,-7,1
1685,g0061,123,[123  80   6],209,86,-7,1
1723,g0107,112,[112  76   6],194,82,-7,1
1743,g2082,107,[107  16],123,16,-7,1
2026,g1596,44,[44 16],104,60,-7,1
2057,g1595,39,[39 16  5],60,21,-7,1
2066,g1593,38,[38 11  4],57,19,-7,1
2084,g1435,34,[34 10  6  2],52,18,-7,1
2100,g0527,30,[30  6],36,6,-7,1
2103,g0233,29,[29  9],38,9,-7,1
2107,g0416,28,[28  8],36,8,-7,1
2111,g1101,27,[27  7],34,7,-7,1
2115,g0651,25,[25  3],28,3,-7,1
2118,g0938,21,[21  4],25,4,-7,1
2119,g0318,20,[20  6],26,6,-7,1
2120,g0788,20,[20  6],26,6,-7,1
2122,g0102,17,[17  5],22,5,-7,1
2123,g0056,16,[16  1],33,17,-7,1
2124,g0161,15,[15  1],16,1,-7,1
414,g1246,400,[400  98],898,498,-8,4
1112,g1256,254,[254  40  22],316,62,-8,4
1411,g1586,198,[198  86  61  49  15],409,211,-8,4
1422,g0644,195,[195 101  72  21   8],397,202,-8,4
1443,g0931,187,[187  97  71  24   6],385,198,-8,4
1472,g0409,178,[178  99  77  26   7],387,209,-8,4
1474,g1094,178,[178  84  62  16   8],348,170,-8,4
1519,g0311,166,[166  94  65  17   3],345,179,-8,4
1520,g0781,166,[166  89  72  15   2],344,178,-8,4
1523,g0520,164,[164  88  65  23   7],347,183,-8,4
1539,g0226,160,[160  80  68  21   8],337,177,-8,4
1555,g0154,157,[157  85  79  19   6],346,189,-8,4
1616,g0095,141,[141  89  65  12   6],313,172,-8,4
1622,g0049,139,[139   8   6],292,153,-8,4
1712,g1584,115,[115  49  36   7],214,99,-8,4
1792,g0407,83,[83 26 20 17  9],155,72,-8,4
1802,g0642,80,[80 21 16  7  3],127,47,-8,4
1807,g0929,79,[79 24 17  6  5],131,52,-8,4
1827,g1092,76,[76 16 11  9  7],119,43,-8,4
1832,g0779,75,[75 15 11 10],121,46,-8,4
1833,g0309,75,[75 17 11  9  4],116,41,-8,4
1852,g0518,70,[70 23 19 10  6],128,58,-8,4
1893,g0224,62,[62 21 12  6  5],106,44,-8,4
2019,g0152,45,[45 19 14  3  2],83,38,-8,4
2063,g0093,38,[38 12 10  7  1],68,30,-8,4
2093,g0048,32,[32 18  8],58,26,-8,4
263,g1245,400,[400 255 160  48  47],910,510,-8,3
923,g0043,400,[400  21],421,21,-8,3
1102,g1416,255,[255  51  24],330,75,-8,3
1259,g1248,239,[239  20],259,20,-8,3
1745,g1594,107,[107],107,0,-8,3
1757,g0939,101,[101],101,0,-8,3
1765,g1102,94,[94],94,0,-8,3
1767,g0528,93,[93],93,0,-8,3
1772,g0652,91,[91],91,0,-8,3
1782,g0319,86,[86],86,0,-8,3
1783,g0417,85,[85],85,0,-8,3
1785,g0234,84,[84],84,0,-8,3
1808,g0057,79,[79 12],91,12,-8,3
1809,g0789,79,[79],79,0,-8,3
1815,g0162,78,[78],78,0,-8,3
1848,g0103,71,[71],71,0,-8,3
81,g2027,400,[400 326 243  71  12],1052,652,-8,2
95,g0079,400,[400 293 191  64  38],986,586,-8,2
107,g0205,400,[400 288 180  56  52],976,576,-8,2
119,g1956,400,[400 281 186  61  34],962,562,-8,2
127,g0133,400,[400 278 177  52  49],956,556,-8,2
145,g1995,400,[400 274 188  67  19],948,548,-8,2
181,g0499,400,[400 261 159  58  44],922,522,-8,2
209,g0388,400,[400 258 155  53  50],916,516,-8,2
243,g1407,400,[400 256 155  62  39],912,512,-8,2
256,g0623,400,[400 255 155  54  46],910,510,-8,2
349,g0910,400,[400 251 158  49  44],902,502,-8,2
352,g1073,400,[400 251 141  63  47],902,502,-8,2
361,g1912,400,[400 251 151  62  38],902,502,-8,2
369,g2054,400,[400 101],901,501,-8,2
402,g0290,400,[400 249 148  56  45],898,498,-8,2
419,g1674,400,[400 249 163  44  42],898,498,-8,2
488,g0760,400,[400 245 138  61  46],890,490,-8,2
496,g1805,400,[400 245 148  54  43],890,490,-8,2
568,g1565,400,[400 238 157  45  36],876,476,-8,2
582,g1742,400,[400 236 134  54  48],872,472,-8,2
594,g1861,400,[400 233 145  56  32],866,466,-8,2
694,g2057,400,[400 281],681,281,-8,2
727,g2030,400,[400 222],622,222,-8,2
731,g0084,400,[400 215],615,215,-8,2
747,g0143,400,[400 200],600,200,-8,2
757,g0215,400,[400 191],591,191,-8,2
762,g1998,400,[400 190],590,190,-8,2
774,g0300,400,[400 181],581,181,-8,2
789,g1959,400,[400 172],572,172,-8,2
798,g0509,400,[400 167],567,167,-8,2
817,g0770,400,[400 161],561,161,-8,2
827,g0398,400,[400 158],558,158,-8,2
831,g1745,400,[400 157],557,157,-8,2
836,g1575,400,[400 156],556,156,-8,2
839,g0633,400,[400 155],555,155,-8,2
843,g1083,400,[400 155],555,155,-8,2
872,g1677,400,[400 148],548,148,-8,2
873,g1864,400,[400 148],548,148,-8,2
881,g1417,400,[400 145],545,145,-8,2
882,g1915,400,[400 145],545,145,-8,2
891,g0920,400,[400 141],541,141,-8,2
903,g1808,400,[400 133],533,133,-8,2
1888,g1265,62,[62 28  1],153,91,-8,2
1896,g1425,61,[61 22  1],145,84,-8,2
2001,g1424,47,[47 22  6],75,28,-8,2
2009,g1264,46,[46 28  5],79,33,-8,2
1571,g1427,153,[153 104  19],276,123,-8,1
1582,g1267,151,[151 107  17],275,124,-8,1
1991,g1422,48,[48 13  8  5],74,26,-8,1
2067,g1262,38,[38  8  4  2],52,14,-8,1
11,g0041,400,[400 194  94  30],1118,718,-9,8
234,g0204,400,[400 112],912,512,-9,4
284,g0387,400,[400 107],907,507,-9,4
307,g0909,400,[400 105],905,505,-9,4
351,g1072,400,[400 102],902,502,-9,4
392,g0132,400,[400  99],899,499,-9,4
407,g0759,400,[400  98],898,498,-9,4
423,g0289,400,[400  97],897,497,-9,4
437,g0622,400,[400  96],896,496,-9,4
533,g0498,400,[400  85],885,485,-9,4
1090,g0919,256,[256  37  23],316,60,-9,4
1237,g0632,241,[241  36  28],305,64,-9,4
1247,g1082,240,[240  46  18],304,64,-9,4
1251,g0769,239,[239  51  19],309,70,-9,4
1270,g0397,237,[237  48  26],311,74,-9,4
1326,g0508,227,[227  37  19],283,56,-9,4
1351,g0299,217,[217  45  25],287,70,-9,4
1352,g1415,216,[216 107  61  53  15],452,236,-9,4
1394,g0214,205,[205  45  18],268,63,-9,4
1404,g1255,201,[201 102  68  32   9],412,211,-9,4
1421,g0142,196,[196  35  17],248,52,-9,4
1471,g0083,180,[180  43   8],231,51,-9,4
1737,g1413,108,[108  53  24  17   4],206,98,-9,4
1776,g1253,90,[90 32 23  6  3],154,64,-9,4
296,g0758,400,[400 253 156  52  45],906,506,-9,3
372,g0288,400,[400 250 159  48  43],900,500,-9,3
490,g0908,400,[400 245 147  52  46],890,490,-9,3
503,g1406,400,[400  89],889,489,-9,3
510,g1071,400,[400 244 148  48],888,488,-9,3
523,g0078,400,[400  87],887,487,-9,3
538,g0621,400,[400 242 143  51  48],884,484,-9,3
548,g0386,400,[400 241 142  50  49],882,482,-9,3
564,g0497,400,[400 238 139  55  44],876,476,-9,3
642,g0203,400,[400 203 128  39  36],806,406,-9,3
646,g0131,400,[400 197 145  26],794,394,-9,3
674,g0077,400,[400 159 138  14   7],718,318,-9,3
948,g0042,379,[379  77  73],602,223,-9,3
1008,g0206,279,[279  32],311,32,-9,3
1011,g0080,279,[279   6],285,6,-9,3
1026,g0134,274,[274  27],301,27,-9,3
1046,g0291,265,[265  21],286,21,-9,3
1055,g0500,263,[263  24],287,24,-9,3
1069,g0761,260,[260  30],290,30,-9,3
1110,g1074,255,[255  22],277,22,-9,3
1148,g0389,249,[249  33],282,33,-9,3
1213,g0624,243,[243  20],263,20,-9,3
1278,g0911,237,[237  20],257,20,-9,3
1690,g1423,121,[121],121,0,-9,3
1707,g1263,116,[116],116,0,-9,3
160,g1740,400,[400 267 153  59  55],934,534,-9,2
266,g1859,400,[400 255 166  56  33],910,510,-9,2
271,g1564,400,[400 109],909,509,-9,2
291,g2026,400,[400 107],907,507,-9,2
319,g1563,400,[400 252 147  54  51],904,504,-9,2
321,g1673,400,[400 104],904,504,-9,2
323,g1803,400,[400 252 160  54  38],904,504,-9,2
328,g1994,400,[400 104],904,504,-9,2
360,g1860,400,[400 102],902,502,-9,2
451,g1955,400,[400  95],895,495,-9,2
472,g1804,400,[400  93],893,493,-9,2
495,g1234,400,[400 245 139  54  52],890,490,-9,2
498,g1911,400,[400  90],890,490,-9,2
514,g1405,400,[400 244 140  61  43],888,488,-9,2
519,g1741,400,[400  88],888,488,-9,2
531,g1672,400,[400 243 154  48  41],886,486,-9,2
607,g1910,400,[400 228 141  46  41],856,456,-9,2
632,g1954,400,[400 210 116  57  37],820,420,-9,2
656,g1993,400,[400 178 113  33  32],756,356,-9,2
712,g2025,400,[400 119  77  33   9],638,238,-9,2
833,g1244,400,[400 156],556,156,-9,2
1211,g1408,243,[243  27],270,27,-9,2
1239,g1574,241,[241  36  23],300,59,-9,2
1841,g1252,72,[72 25  1],170,98,-9,2
1877,g0641,64,[64 30],158,94,-9,2
1882,g0928,63,[63 35  1],162,99,-9,2
1887,g1091,62,[62 27  3],154,92,-9,2
1904,g0308,59,[59 18  3],139,80,-9,2
1906,g0778,59,[59 17],135,76,-9,2
1925,g0640,56,[56 30  4],90,34,-9,2
1954,g1090,52,[52 27  6],85,33,-9,2
1958,g0406,51,[51 23  1],126,75,-9,2
1965,g0405,50,[50 23  9],82,32,-9,2
1975,g0927,49,[49 35  5],89,40,-9,2
2005,g0517,46,[46 21  1],114,68,-9,2
2006,g0151,46,[46 17],109,63,-9,2
2007,g0223,46,[46 15],107,61,-9,2
2012,g0307,46,[46 18  9],73,27,-9,2
2013,g1251,46,[46 25  1],72,26,-9,2
2042,g0222,41,[41 15  1],57,16,-9,2
2050,g0777,40,[40 17  3],60,20,-9,2
2083,g0150,34,[34 17  2],53,19,-9,2
2088,g0516,33,[33 21  6],60,27,-9,2
2101,g0091,29,[29 11  1],41,12,-9,2
2112,g0092,26,[26 11],63,37,-9,2
970,g2055,326,[326   8],334,8,-9,1
1003,g1996,281,[281  17],298,17,-9,1
1028,g2028,274,[274  13],287,13,-9,1
1039,g1807,267,[267  28],295,28,-9,1
1097,g1566,256,[256  19],275,19,-9,1
1107,g1914,255,[255  32],287,32,-9,1
1123,g1863,252,[252  26],278,26,-9,1
1124,g1676,252,[252  22],274,22,-9,1
1139,g1957,251,[251  15],266,15,-9,1
1149,g1743,249,[249  26],275,26,-9,1
1183,g1862,245,[245  26],271,26,-9,1
1212,g1744,243,[243  25],268,25,-9,1
1266,g1675,238,[238  15],253,15,-9,1
1285,g1806,236,[236  20],256,20,-9,1
1304,g1913,233,[233  18],251,18,-9,1
1324,g1958,228,[228  15],243,15,-9,1
1376,g1997,210,[210  27],237,27,-9,1
1476,g2029,178,[178  18],196,18,-9,1
1589,g0408,149,[149  99  19],267,118,-9,1
1590,g1585,149,[149  86  13],248,99,-9,1
1597,g0643,147,[147 101  22],270,123,-9,1
1598,g0930,147,[147  97  19],263,116,-9,1
1630,g0780,138,[138  89  16],243,105,-9,1
1631,g0519,138,[138  88  16],242,104,-9,1
1636,g1093,136,[136  84  14],234,98,-9,1
1637,g0225,136,[136  80  14],230,94,-9,1
1647,g0310,134,[134  94  20],248,114,-9,1
1648,g0153,134,[134  85  14],233,99,-9,1
1683,g0094,123,[123  89   8],220,97,-9,1
1693,g2056,119,[119  18],137,18,-9,1
1903,g1583,59,[59 23],141,82,-9,1
2023,g1580,45,[45  8  7],68,23,-9,1
2039,g1582,41,[41 23  2],66,25,-9,1
2041,g0403,41,[41 12  6  1],60,19,-9,1
2049,g0220,40,[40 12  6  2],60,20,-9,1
2059,g0775,39,[39  7  4  3],53,14,-9,1
2071,g0305,37,[37  7  6  5],55,18,-9,1
2095,g0514,32,[32  6  2  1],41,9,-9,1
2099,g1088,31,[31  4  2],37,6,-9,1
2105,g0925,28,[28  6  3],40,12,-9,1
2116,g0638,24,[24  7  5  2],38,14,-9,1
2121,g0089,19,[19  1],39,20,-9,1
2125,g0148,14,[14  4  1],23,9,-9,1
299,g1233,400,[400 106],906,506,-10,4
1204,g1243,243,[243  46  25],314,71,-10,4
1391,g1242,205,[205 101  59  56  17],438,233,-10,4
1416,g1573,197,[197  75  57  55  18],402,205,-10,4
1441,g0768,187,[187  96  63  47  11],404,217,-10,4
1450,g0631,185,[185  89  64  38   7],383,198,-10,4
1458,g0918,183,[183  95  71  29  10],388,205,-10,4
1460,g0396,182,[182 106  77  40  15],420,238,-10,4
1473,g1081,178,[178  91  57  35   7],368,190,-10,4
1479,g0507,177,[177  89  65  37  10],378,201,-10,4
1492,g0298,173,[173  80  62  48  13],376,203,-10,4
1498,g0213,171,[171  86  67  34  10],368,197,-10,4
1569,g0141,153,[153  71  59  31   5],319,166,-10,4
1593,g0082,148,[148  15  12],323,175,-10,4
1709,g1571,115,[115  55  40   7],224,109,-10,4
1734,g1240,108,[108  56  35  11   9],219,111,-10,4
1759,g0296,99,[99 48 31 14  7],199,100,-10,4
1762,g0629,95,[95 38 25 13 10],181,86,-10,4
1770,g0505,91,[91 37 27 13  2],170,79,-10,4
1774,g0766,90,[90 47 30  6],179,89,-10,4
1777,g0394,89,[89 40 22 13  5],169,80,-10,4
1778,g0916,88,[88 29 17  9  8],151,63,-10,4
1801,g1079,80,[80 35 26  9  3],153,73,-10,4
1824,g0211,76,[76 34 18 10  5],143,67,-10,4
1874,g0139,65,[65 31 18  9  5],128,63,-10,4
2064,g0081,38,[38 17  9],64,26,-10,4
199,g1232,400,[400 259 151  58  50],918,518,-10,3
929,g0076,400,[400  14],414,14,-10,3
1101,g1403,255,[255  50  28],333,78,-10,3
1135,g1235,251,[251  24],275,24,-10,3
1650,g1250,134,[134],134,0,-10,3
1671,g1581,129,[129],129,0,-10,3
1680,g1089,125,[125],125,0,-10,3
1694,g0404,119,[119],119,0,-10,3
1699,g0776,117,[117],117,0,-10,3
1700,g0926,117,[117],117,0,-10,3
1719,g0639,113,[113],113,0,-10,3
1725,g0221,112,[112],112,0,-10,3
1733,g0306,109,[109],109,0,-10,3
1748,g0515,105,[105],105,0,-10,3
1771,g0149,91,[91],91,0,-10,3
1860,g0090,69,[69 11],80,11,-10,3
76,g1989,400,[400 333 234  79  20],1066,666,-10,2
87,g1950,400,[400 306 205  79  22],1012,612,-10,2
102,g0125,400,[400 290 185  61  44],980,580,-10,2
108,g1906,400,[400 288 170  70  48],976,576,-10,2
111,g0192,400,[400 286 185  53  48],972,572,-10,2
169,g0897,400,[400 264 147  63  54],928,528,-10,2
171,g0277,400,[400 263 145  65  53],926,526,-10,2
183,g1668,400,[400 261 134  64  63],922,522,-10,2
210,g0486,400,[400 258 148  58  52],916,516,-10,2
222,g1394,400,[400 257 149  58  50],914,514,-10,2
274,g0610,400,[400 254 163  48  43],908,508,-10,2
298,g1060,400,[400 253 149  55  49],906,506,-10,2
357,g1736,400,[400 251 150  59  42],902,502,-10,2
364,g2021,400,[400 102],902,502,-10,2
390,g1855,400,[400 250 142  72  36],900,500,-10,2
435,g0375,400,[400 248 152  57  39],896,496,-10,2
444,g1552,400,[400 248 151  49  48],896,496,-10,2
462,g1799,400,[400 247 149  61  37],894,494,-10,2
506,g0747,400,[400 244 141  52  51],888,488,-10,2
688,g2024,400,[400 291],691,291,-10,2
702,g0130,400,[400 241],641,241,-10,2
705,g1992,400,[400 241],641,241,-10,2
744,g0202,400,[400 203],603,203,-10,2
748,g0287,400,[400 197],597,197,-10,2
752,g1953,400,[400 194],594,194,-10,2
811,g1909,400,[400 163],563,163,-10,2
813,g0620,400,[400 162],562,162,-10,2
819,g0496,400,[400 159],559,159,-10,2
825,g1671,400,[400 159],559,159,-10,2
826,g1802,400,[400 159],559,159,-10,2
829,g0757,400,[400 158],558,158,-10,2
830,g1858,400,[400 158],558,158,-10,2
842,g1070,400,[400 155],555,155,-10,2
855,g1562,400,[400 152],552,152,-10,2
862,g0385,400,[400 150],550,150,-10,2
875,g0907,400,[400 147],547,147,-10,2
876,g1739,400,[400 147],547,147,-10,2
893,g1404,400,[400 141],541,141,-10,2
1924,g1411,56,[56 25 11],92,36,-10,2
1939,g1412,53,[53 25  2],133,80,-10,2
1483,g1414,176,[176 107  22],305,129,-10,1
1534,g1254,161,[161 102  21],284,123,-10,1
1910,g1409,59,[59 20 12  7],98,39,-10,1
2073,g1249,36,[36  8  6  3],53,17,-10,1
37,g0074,400,[400 201  73  27],1101,701,-11,8
341,g0276,400,[400 102],902,502,-11,4
343,g0374,400,[400 102],902,502,-11,4
375,g0485,400,[400 100],900,500,-11,4
393,g0191,400,[400  99],899,499,-11,4
436,g0609,400,[400  96],896,496,-11,4
460,g1059,400,[400  94],894,494,-11,4
469,g0746,400,[400  93],893,493,-11,4
508,g0896,400,[400  88],888,488,-11,4
1128,g1230,251,[251  51  26],328,77,-11,4
1132,g0906,251,[251  44  21],316,65,-11,4
1174,g0384,245,[245  51  25],321,76,-11,4
1205,g1069,243,[243  42  24],309,66,-11,4
1252,g0756,239,[239  43  26],308,69,-11,4
1281,g0495,236,[236  45  24],305,69,-11,4
1282,g0619,236,[236  42  24],302,66,-11,4
1371,g1402,210,[210 103  61  54  11],439,229,-11,4
1409,g0286,199,[199  48  12],259,60,-11,4
1428,g0201,193,[193  45  15],253,60,-11,4
1548,g0129,159,[159  38   2],199,40,-11,4
1704,g1400,116,[116  54  25  12   9],216,100,-11,4
261,g1058,400,[400 255 150  53  52],910,510,-11,3
317,g1393,400,[400 104],904,504,-11,3
342,g0373,400,[400 251 167  42],902,502,-11,3
348,g0745,400,[400 251 156  51  44],902,502,-11,3
535,g0124,400,[400  84],884,484,-11,3
537,g0484,400,[400 242 143  57  42],884,484,-11,3
549,g0608,400,[400 241 141  52  48],882,482,-11,3
551,g0895,400,[400 241 146  51  44],882,482,-11,3
616,g0275,400,[400 221 150  40  31],842,442,-11,3
654,g0190,400,[400 185 134  28  23],770,370,-11,3
668,g0123,400,[400 161 147   7],722,322,-11,3
943,g0075,386,[386  95  93  79],653,267,-11,3
986,g0126,293,[293   5],298,5,-11,3
994,g0278,288,[288  28],316,28,-11,3
1012,g0193,278,[278  38],316,38,-11,3
1064,g0611,261,[261  24],285,24,-11,3
1082,g0487,258,[258  24],282,24,-11,3
1109,g0748,255,[255  24],279,24,-11,3
1136,g1061,251,[251  22],273,22,-11,3
1147,g0376,249,[249  33],282,33,-11,3
1187,g0898,245,[245  22],267,22,-11,3
1626,g1410,139,[139],139,0,-11,3
218,g1551,400,[400 115],915,515,-11,2
226,g1798,400,[400 114],914,514,-11,2
231,g1988,400,[400 113],913,513,-11,2
249,g1735,400,[400 111],911,511,-11,2
253,g1949,400,[400 111],911,511,-11,2
302,g1666,400,[400 253 148  55  50],906,506,-11,2
325,g1854,400,[400 104],904,504,-11,2
442,g1392,400,[400 248 157  55  36],896,496,-11,2
464,g1905,400,[400  94],894,494,-11,2
529,g1221,400,[400 243 153  46  44],886,486,-11,2
534,g1667,400,[400  85],885,485,-11,2
544,g1797,400,[400 242 142  52  48],884,484,-11,2
552,g1550,400,[400 241 146  54  41],882,482,-11,2
553,g1734,400,[400 241 150  50  41],882,482,-11,2
579,g1853,400,[400 237 147  51  39],874,474,-11,2
640,g1904,400,[400 206 129  46  31],812,412,-11,2
677,g1948,400,[400 159 101  43  15],718,318,-11,2
729,g1987,400,[400 109  72  22  15],618,218,-11,2
880,g1231,400,[400 145],545,145,-11,2
1185,g1395,245,[245  24],269,24,-11,2
1256,g1561,239,[239  42  10],291,52,-11,2
1840,g1239,73,[73 23  4],173,100,-11,2
1878,g0628,64,[64 20  1],149,85,-11,2
1895,g0504,61,[61 27  6],155,94,-11,2
1897,g0915,61,[61 19  2],143,82,-11,2
1912,g0295,58,[58 15  1],132,74,-11,2
1936,g1238,54,[54 23  7],84,30,-11,2
1941,g0210,53,[53 19  1],126,73,-11,2
1942,g0765,53,[53 16  2],124,71,-11,2
1945,g0503,53,[53 27  9],89,36,-11,2
1957,g1078,51,[51 22  4],128,77,-11,2
1962,g0209,51,[51 19  4],74,23,-11,2
1963,g0393,50,[50 15  2],117,67,-11,2
1968,g0914,50,[50 19  5],74,24,-11,2
1992,g0294,48,[48 15  8],71,23,-11,2
2008,g0138,46,[46 13],105,59,-11,2
2022,g0627,45,[45 20  6],71,26,-11,2
2040,g0392,41,[41 15  8],64,23,-11,2
2058,g0764,39,[39 16  3],58,19,-11,2
2065,g1077,38,[38 22  4],64,26,-11,2
2098,g0137,31,[31 13  4],48,17,-11,2
967,g2022,333,[333  12],345,12,-11,1
974,g1990,306,[306  16],322,16,-11,1
993,g1951,288,[288  30],318,30,-11,1
1062,g1737,261,[261  28],289,28,-11,1
1088,g1553,257,[257  24],281,24,-11,1
1119,g1738,253,[253  21],274,21,-11,1
1137,g1800,251,[251  21],272,21,-11,1
1143,g1907,250,[250  20],270,20,-11,1
1157,g1669,248,[248  19],267,19,-11,1
1166,g1856,247,[247  16],263,16,-11,1
1229,g1857,242,[242  20],262,20,-11,1
1241,g1670,241,[241  22],263,22,-11,1
1242,g1801,241,[241  20],261,20,-11,1
1279,g1908,237,[237  18],255,18,-11,1
1390,g1952,206,[206  21],227,21,-11,1
1530,g1241,162,[162 101  20],283,121,-11,1
1550,g1991,159,[159  21],180,21,-11,1
1564,g0767,155,[155  96  17],268,113,-11,1
1570,g0395,153,[153 106  20],279,126,-11,1
1572,g0630,153,[153  89  18],260,107,-11,1
1587,g1080,150,[150  91  15],256,106,-11,1
1605,g1572,144,[144  75   7],226,82,-11,1
1611,g0297,143,[143  80  11],234,91,-11,1
1614,g0917,142,[142  95  12],249,107,-11,1
1632,g0506,138,[138  89  14],241,103,-11,1
1633,g0212,138,[138  86  10],234,96,-11,1
1653,g0140,133,[133  71   2],206,73,-11,1
1732,g2023,109,[109   9],118,9,-11,1
1940,g1570,53,[53 23],129,76,-11,1
1949,g0390,53,[53 11  9],84,31,-11,1
1960,g0292,51,[51 11 10  6],78,27,-11,1
2000,g1236,47,[47 13 11  5],76,29,-11,1
